05440,0,Alburgh,VT,Grand Isle County,America/New_York,US,44.97,-73.3
05441,0,Bakersfield,VT,Franklin County,America/New_York,US,44.78,-72.8
05442,0,Belvidere Center,VT,Lamoille County,America/New_York,US,44.75,-72.68
05443,0,Bristol,VT,Addison County,America/New_York,US,44.13,-73.08
05444,0,Cambridge,VT,Franklin County,America/New_York,US,44.63,-72.88
05445,0,Charlotte,VT,Chittenden County,America/New_York,US,44.3,-73.25
05446,0,Colchester,VT,Chittenden County,America/New_York,US,44.53,-73.15
05447,0,East Berkshire,VT,Franklin County,America/New_York,US,44.93,-72.7
05448,0,East Fairfield,VT,Franklin County,America/New_York,US,44.76,-72.88
05449,0,Colchester,VT,Chittenden County,America/New_York,US,44.53,-73.15
05450,0,Enosburg Falls,VT,Franklin County,America/New_York,US,44.9,-72.8
05451,0,Essex,VT,Chittenden County,America/New_York,US,44.52,-73.05
05452,0,Essex Junction,VT,Chittenden County,America/New_York,US,44.49,-73.11
05453,0,Essex Junction,VT,Chittenden County,America/New_York,US,44.49,-73.11
05454,0,Fairfax,VT,Franklin County,America/New_York,US,44.67,-73.02
05455,0,Fairfield,VT,Franklin County,America/New_York,US,44.8,-72.95
05456,0,Ferrisburgh,VT,Addison County,America/New_York,US,44.2,-73.25
05457,0,Franklin,VT,Franklin County,America/New_York,US,44.98,-72.92
05458,0,Grand Isle,VT,Grand Isle County,America/New_York,US,44.72,-73.3
05459,0,Highgate Center,VT,Franklin County,America/New_York,US,44.95,-72.99
05460,0,Highgate Springs,VT,Franklin County,America/New_York,US,44.97,-73.1
05461,0,Hinesburg,VT,Chittenden County,America/New_York,US,44.33,-73.12
05462,0,Huntington,VT,Chittenden County,America/New_York,US,44.33,-72.98
05463,0,Isle La Motte,VT,Grand Isle County,America/New_York,US,44.87,-73.33
05464,0,Jeffersonville,VT,Lamoille County,America/New_York,US,44.64,-72.82
05465,0,Jericho,VT,Chittenden County,America/New_York,US,44.5,-72.98
05466,0,Jonesville,VT,Chittenden County,America/New_York,US,44.39,-72.99
05468,0,Milton,VT,Chittenden County,America/New_York,US,44.63,-73.11
05469,0,Monkton,VT,Addison County,America/New_York,US,44.23,-73.15
05470,0,Montgomery,VT,Franklin County,America/New_York,US,44.9,-72.63
05471,0,Montgomery Center,VT,Franklin County,America/New_York,US,44.86,-72.59
05472,0,New Haven,VT,Addison County,America/New_York,US,44.12,-73.15
05473,0,North Ferrisburgh,VT,Addison County,America/New_York,US,44.24,-73.19
05474,0,North Hero,VT,Grand Isle County,America/New_York,US,44.82,-73.28
05476,0,Richford,VT,Franklin County,America/New_York,US,44.99,-72.67
05477,0,Richmond,VT,Chittenden County,America/New_York,US,44.4,-73
05478,0,Saint Albans,VT,Franklin County,America/New_York,US,44.81,-73.08
05479,0,Essex Junction,VT,Franklin County,America/New_York,US,44.81,-73.08
05481,0,Saint Albans Bay,VT,Franklin County,America/New_York,US,44.81,-73.14
05482,0,Shelburne,VT,Chittenden County,America/New_York,US,44.38,-73.23
05483,0,Sheldon,VT,Franklin County,America/New_York,US,44.88,-72.95
05485,0,Sheldon Springs,VT,Franklin County,America/New_York,US,44.9,-72.98
05486,0,South Hero,VT,Grand Isle County,America/New_York,US,44.64,-73.31
05487,0,Starksboro,VT,Addison County,America/New_York,US,44.22,-72.99
05488,0,Swanton,VT,Franklin County,America/New_York,US,44.92,-73.12
05489,0,Underhill,VT,Chittenden County,America/New_York,US,44.57,-72.9
05490,0,Underhill Center,VT,Chittenden County,America/New_York,US,44.52,-72.89
05491,0,Vergennes,VT,Addison County,America/New_York,US,44.16,-73.25
05492,0,Waterville,VT,Lamoille County,America/New_York,US,44.71,-72.75
05494,0,Westford,VT,Chittenden County,America/New_York,US,44.62,-73.02
05495,0,Williston,VT,Chittenden County,America/New_York,US,44.43,-73.07
05501,0,Andover,MA,Essex County,America/New_York,US,42.65,-71.14
05544,1,Andover,MA,Essex County,America/New_York,US,42.65,-71.14
05601,0,Montpelier,VT,Washington County,America/New_York,US,44.26,-72.57
05602,0,Montpelier,VT,Washington County,America/New_York,US,44.26,-72.57
05603,0,Montpelier,VT,Washington County,America/New_York,US,44.26,-72.57
05604,0,Montpelier,VT,Washington County,America/New_York,US,44.26,-72.57
05609,0,Montpelier,VT,Washington County,America/New_York,US,44.26,-72.57
05620,0,Montpelier,VT,Washington County,America/New_York,US,44.26,-72.57
05633,0,Montpelier,VT,Washington County,America/New_York,US,44.26,-72.57
05640,0,Adamant,VT,Washington County,America/New_York,US,44.35,-72.5
05641,0,Barre,VT,Washington County,America/New_York,US,44.2,-72.5
05647,0,Cabot,VT,Washington County,America/New_York,US,44.4,-72.31
05648,0,Calais,VT,Washington County,America/New_York,US,44.38,-72.49
05649,0,East Barre,VT,Washington County,America/New_York,US,44.14,-72.37
05650,0,East Calais,VT,Washington County,America/New_York,US,44.4,-72.44
05651,0,East Montpelier,VT,Washington County,America/New_York,US,44.28,-72.49
05652,0,Eden,VT,Lamoille County,America/New_York,US,44.7,-72.55
05653,0,Eden Mills,VT,Lamoille County,America/New_York,US,44.69,-72.48
05654,0,Graniteville,VT,Washington County,America/New_York,US,44.15,-72.47
05655,0,Hyde Park,VT,Lamoille County,America/New_York,US,44.59,-72.61
05656,0,Johnson,VT,Lamoille County,America/New_York,US,44.63,-72.67
05657,0,Lake Elmore,VT,Lamoille County,America/New_York,US,44.54,-72.53
05658,0,Marshfield,VT,Washington County,America/New_York,US,44.35,-72.35
05660,0,Moretown,VT,Washington County,America/New_York,US,44.25,-72.75
05661,0,Morrisville,VT,Lamoille County,America/New_York,US,44.55,-72.59
05662,0,Moscow,VT,Lamoille County,America/New_York,US,44.44,-72.71
05663,0,Northfield,VT,Washington County,America/New_York,US,44.15,-72.65
05664,0,Northfield Falls,VT,Washington County,America/New_York,US,44.17,-72.65
05665,0,North Hyde Park,VT,Lamoille County,America/New_York,US,44.66,-72.57
05666,0,North Montpelier,VT,Washington County,America/New_York,US,44.34,-72.44
05667,0,Plainfield,VT,Washington County,America/New_York,US,44.28,-72.43
05669,0,Roxbury,VT,Washington County,America/New_York,US,44.1,-72.73
05670,0,South Barre,VT,Washington County,America/New_York,US,44.18,-72.51
05671,0,Waterbury,VT,Washington County,America/New_York,US,44.33,-72.75
05672,0,Stowe,VT,Lamoille County,America/New_York,US,44.46,-72.68
05673,0,Waitsfield,VT,Washington County,America/New_York,US,44.18,-72.82
05674,0,Warren,VT,Washington County,America/New_York,US,44.12,-72.85
05675,0,Washington,VT,Orange County,America/New_York,US,44.1,-72.43
05676,0,Waterbury,VT,Washington County,America/New_York,US,44.33,-72.75
05677,0,Waterbury Center,VT,Washington County,America/New_York,US,44.38,-72.7
05678,0,Websterville,VT,Washington County,America/New_York,US,44.16,-72.48
05679,0,Williamstown,VT,Orange County,America/New_York,US,44.12,-72.53
05680,0,Wolcott,VT,Lamoille County,America/New_York,US,44.55,-72.47
05681,0,Woodbury,VT,Washington County,America/New_York,US,44.44,-72.4
05682,0,Worcester,VT,Washington County,America/New_York,US,44.37,-72.55
05701,0,Rutland,VT,Rutland County,America/New_York,US,43.6,-72.97
05702,0,Rutland,VT,Rutland County,America/New_York,US,43.6,-72.97
05730,0,Belmont,VT,Rutland County,America/New_York,US,43.42,-72.81
05731,0,Benson,VT,Rutland County,America/New_York,US,43.75,-73.29
05732,0,Bomoseen,VT,Rutland County,America/New_York,US,43.63,-73.2
05733,0,Brandon,VT,Rutland County,America/New_York,US,43.8,-73.08
05734,0,Bridport,VT,Addison County,America/New_York,US,43.98,-73.32
05735,0,Castleton,VT,Rutland County,America/New_York,US,43.62,-73.18
05736,0,Center Rutland,VT,Rutland County,America/New_York,US,43.61,-73.01
05737,0,Chittenden,VT,Rutland County,America/New_York,US,43.72,-72.95
05738,0,Cuttingsville,VT,Rutland County,America/New_York,US,43.53,-72.86
05739,0,Danby,VT,Rutland County,America/New_York,US,43.35,-73
05740,0,East Middlebury,VT,Addison County,America/New_York,US,43.97,-73.11
05741,0,East Poultney,VT,Rutland County,America/New_York,US,43.54,-73.13
05742,0,East Wallingford,VT,Rutland County,America/New_York,US,43.43,-72.87
05743,0,Fair Haven,VT,Rutland County,America/New_York,US,43.59,-73.27
05744,0,Florence,VT,Rutland County,America/New_York,US,43.7,-73.08
05745,0,Forest Dale,VT,Rutland County,America/New_York,US,43.82,-73.05
05746,0,Gaysville,VT,Windsor County,America/New_York,US,43.72,-72.79
05747,0,Granville,VT,Addison County,America/New_York,US,43.98,-72.85
05748,0,Hancock,VT,Addison County,America/New_York,US,43.93,-72.83
05750,0,Hydeville,VT,Rutland County,America/New_York,US,43.6,-73.21
05751,0,Killington,VT,Rutland County,America/New_York,US,43.67,-72.77
05753,0,Middlebury,VT,Addison County,America/New_York,US,44,-73.15
05757,0,Middletown Springs,VT,Rutland County,America/New_York,US,43.48,-73.12
05758,0,Mount Holly,VT,Rutland County,America/New_York,US,43.45,-72.76
05759,0,North Clarendon,VT,Rutland County,America/New_York,US,43.53,-72.96
05760,0,Orwell,VT,Addison County,America/New_York,US,43.8,-73.3
05761,0,Pawlet,VT,Rutland County,America/New_York,US,43.35,-73.18
05762,0,Pittsfield,VT,Rutland County,America/New_York,US,43.78,-72.82
05763,0,Pittsford,VT,Rutland County,America/New_York,US,43.73,-73
05764,0,Poultney,VT,Rutland County,America/New_York,US,43.51,-73.23
05765,0,Proctor,VT,Rutland County,America/New_York,US,43.65,-73.03
05766,0,Ripton,VT,Addison County,America/New_York,US,43.98,-73
05767,0,Rochester,VT,Windsor County,America/New_York,US,43.88,-72.82
05768,0,Rupert,VT,Bennington County,America/New_York,US,43.3,-73.22
05769,0,Salisbury,VT,Addison County,America/New_York,US,43.9,-73.1
05770,0,Shoreham,VT,Addison County,America/New_York,US,43.9,-73.32
05772,0,Stockbridge,VT,Windsor County,America/New_York,US,43.78,-72.77
05773,0,Wallingford,VT,Rutland County,America/New_York,US,43.48,-72.97
05774,0,Wells,VT,Rutland County,America/New_York,US,43.42,-73.2
05775,0,West Pawlet,VT,Rutland County,America/New_York,US,43.36,-73.22
05776,0,West Rupert,VT,Bennington County,America/New_York,US,43.26,-73.19
05777,0,West Rutland,VT,Rutland County,America/New_York,US,43.59,-73.04
05778,0,Whiting,VT,Addison County,America/New_York,US,43.87,-73.21
05819,0,Saint Johnsbury,VT,Caledonia County,America/New_York,US,44.41,-71.97
05820,0,Albany,VT,Orleans County,America/New_York,US,44.73,-72.38
05821,0,Barnet,VT,Caledonia County,America/New_York,US,44.3,-72.05
05822,0,Barton,VT,Orleans County,America/New_York,US,44.74,-72.17
05823,0,Beebe Plain,VT,Orleans County,America/New_York,US,45,-72.14
05824,0,Concord,VT,Essex County,America/New_York,US,44.43,-71.88
05825,0,Coventry,VT,Orleans County,America/New_York,US,44.86,-72.25
05826,0,Craftsbury,VT,Orleans County,America/New_York,US,44.63,-72.37
05827,0,Craftsbury Common,VT,Orleans County,America/New_York,US,44.68,-72.36
05828,0,Danville,VT,Caledonia County,America/New_York,US,44.42,-72.13
05829,0,Derby,VT,Orleans County,America/New_York,US,44.97,-72.07
05830,0,Derby Line,VT,Orleans County,America/New_York,US,45,-72.1
05832,0,East Burke,VT,Caledonia County,America/New_York,US,44.6,-71.92
05833,0,East Charleston,VT,Orleans County,America/New_York,US,44.84,-71.98
05836,0,East Hardwick,VT,Caledonia County,America/New_York,US,44.52,-72.3
05837,0,East Haven,VT,Essex County,America/New_York,US,44.66,-71.81
05838,0,East Saint Johnsbury,VT,Caledonia County,America/New_York,US,44.44,-71.95
05839,0,Glover,VT,Orleans County,America/New_York,US,44.7,-72.18
05840,0,Granby,VT,Essex County,America/New_York,US,44.6,-71.75
05841,0,Greensboro,VT,Orleans County,America/New_York,US,44.58,-72.28
05842,0,Greensboro Bend,VT,Orleans County,America/New_York,US,44.59,-72.25
05843,0,Hardwick,VT,Caledonia County,America/New_York,US,44.5,-72.37
05845,0,Irasburg,VT,Orleans County,America/New_York,US,44.81,-72.28
05846,0,Island Pond,VT,Essex County,America/New_York,US,44.81,-71.88
05847,0,Lowell,VT,Orleans County,America/New_York,US,44.8,-72.45
05848,0,Lower Waterford,VT,Caledonia County,America/New_York,US,44.35,-71.92
05849,0,Lyndon,VT,Caledonia County,America/New_York,US,44.5,-71.97
05850,0,Lyndon Center,VT,Caledonia County,America/New_York,US,44.54,-72.01
05851,0,Lyndonville,VT,Caledonia County,America/New_York,US,44.53,-72
05853,0,Morgan,VT,Orleans County,America/New_York,US,44.89,-71.96
05855,0,Newport,VT,Orleans County,America/New_York,US,44.93,-72.2
05857,0,Newport Center,VT,Orleans County,America/New_York,US,44.95,-72.3
05858,0,North Concord,VT,Essex County,America/New_York,US,44.56,-71.77
05859,0,North Troy,VT,Orleans County,America/New_York,US,44.99,-72.4
05860,0,Orleans,VT,Orleans County,America/New_York,US,44.81,-72.2
05861,0,Passumpsic,VT,Caledonia County,America/New_York,US,44.38,-72.03
05862,0,Peacham,VT,Caledonia County,America/New_York,US,44.33,-72.17
05863,0,Saint Johnsbury Center,VT,Caledonia County,America/New_York,US,44.47,-72
05866,0,Sheffield,VT,Caledonia County,America/New_York,US,44.6,-72.12
05867,0,Sutton,VT,Caledonia County,America/New_York,US,44.66,-72.03
05868,0,Troy,VT,Orleans County,America/New_York,US,44.9,-72.38
05871,0,West Burke,VT,Caledonia County,America/New_York,US,44.64,-71.98
05872,0,West Charleston,VT,Orleans County,America/New_York,US,44.86,-72.05
05873,0,West Danville,VT,Caledonia County,America/New_York,US,44.46,-72.22
05874,0,Westfield,VT,Orleans County,America/New_York,US,44.88,-72.42
05875,0,Barton,VT,Orleans County,America/New_York,US,44.69,-72.26
05901,0,Averill,VT,Essex County,America/New_York,US,44.94,-71.66
05902,0,Beecher Falls,VT,Essex County,America/New_York,US,45.01,-71.49
05903,0,Canaan,VT,Essex County,America/New_York,US,45,-71.53
05904,0,Gilman,VT,Essex County,America/New_York,US,44.42,-71.71
05905,0,Guildhall,VT,Essex County,America/New_York,US,44.7,-71.68
05906,0,Lunenburg,VT,Essex County,America/New_York,US,44.47,-71.68
05907,0,Norton,VT,Essex County,America/New_York,US,45,-71.8
06001,0,Avon,CT,Hartford County,America/New_York,US,41.8,-72.83
06002,0,Bloomfield,CT,Hartford County,America/New_York,US,41.81,-72.73
06006,0,Windsor,CT,Hartford County,America/New_York,US,41.85,-72.65
06010,0,Bristol,CT,Hartford County,America/New_York,US,41.68,-72.94
06011,0,Bristol,CT,Hartford County,America/New_York,US,41.68,-72.94
06013,0,Burlington,CT,Hartford County,America/New_York,US,41.76,-72.96
06016,0,Broad Brook,CT,Hartford County,America/New_York,US,41.9,-72.54
06018,0,Canaan,CT,Litchfield County,America/New_York,US,42.03,-73.33
06019,0,Canton,CT,Hartford County,America/New_York,US,41.86,-72.9
06020,0,Canton Center,CT,Hartford County,America/New_York,US,41.86,-72.91
06021,0,Colebrook,CT,Litchfield County,America/New_York,US,42.02,-73.1
06022,0,Collinsville,CT,Hartford County,America/New_York,US,41.87,-72.93
06023,0,East Berlin,CT,Hartford County,America/New_York,US,41.61,-72.72
06024,0,East Canaan,CT,Litchfield County,America/New_York,US,42,-73.28
06025,0,East Glastonbury,CT,Hartford County,America/New_York,US,41.7,-72.54
06026,0,East Granby,CT,Hartford County,America/New_York,US,41.93,-72.71
06027,0,East Hartland,CT,Hartford County,America/New_York,US,42,-72.94
06028,0,East Windsor Hill,CT,Hartford County,America/New_York,US,41.87,-72.67
06029,0,Ellington,CT,Tolland County,America/New_York,US,41.9,-72.46
06030,0,Farmington,CT,Hartford County,America/New_York,US,41.71,-72.83
06031,0,Falls Village,CT,Litchfield County,America/New_York,US,41.95,-73.36
06032,0,Farmington,CT,Hartford County,America/New_York,US,41.71,-72.83
06033,0,Glastonbury,CT,Hartford County,America/New_York,US,41.7,-72.6
06034,0,Farmington,CT,Hartford County,America/New_York,US,41.71,-72.83
06035,0,Granby,CT,Hartford County,America/New_York,US,41.95,-72.78
06037,0,Berlin,CT,Hartford County,America/New_York,US,41.62,-72.77
06039,0,Lakeville,CT,Litchfield County,America/New_York,US,41.94,-73.43
06040,0,Manchester,CT,Hartford County,America/New_York,US,41.78,-72.51
06041,0,Manchester,CT,Hartford County,America/New_York,US,41.78,-72.51
06042,0,Manchester,CT,Hartford County,America/New_York,US,41.79,-72.53
06043,0,Bolton,CT,Tolland County,America/New_York,US,41.76,-72.43
06045,0,Manchester,CT,Hartford County,America/New_York,US,41.78,-72.51
06050,0,New Britain,CT,Hartford County,America/New_York,US,41.67,-72.78
06051,0,New Britain,CT,Hartford County,America/New_York,US,41.67,-72.78
06052,0,New Britain,CT,Hartford County,America/New_York,US,41.66,-72.8
06053,0,New Britain,CT,Hartford County,America/New_York,US,41.69,-72.79
06057,0,New Hartford,CT,Litchfield County,America/New_York,US,41.87,-72.97
06058,0,Norfolk,CT,Litchfield County,America/New_York,US,41.99,-73.19
06059,0,North Canton,CT,Hartford County,America/New_York,US,41.89,-72.89
06060,0,North Granby,CT,Hartford County,America/New_York,US,42.01,-72.84
06061,0,Pine Meadow,CT,Litchfield County,America/New_York,US,41.88,-72.97
06062,0,Plainville,CT,Hartford County,America/New_York,US,41.67,-72.86
06063,0,Barkhamsted,CT,Litchfield County,America/New_York,US,41.93,-72.97
06064,0,Poquonock,CT,Hartford County,America/New_York,US,41.87,-72.67
06065,0,Riverton,CT,Hartford County,America/New_York,US,41.97,-73.01
06066,0,Vernon Rockville,CT,Tolland County,America/New_York,US,41.84,-72.45
06067,0,Rocky Hill,CT,Hartford County,America/New_York,US,41.66,-72.63
06068,0,Salisbury,CT,Litchfield County,America/New_York,US,42.01,-73.42
06069,0,Sharon,CT,Litchfield County,America/New_York,US,41.87,-73.47
06070,0,Simsbury,CT,Hartford County,America/New_York,US,41.88,-72.81
06071,0,Somers,CT,Tolland County,America/New_York,US,41.98,-72.45
06072,0,Somersville,CT,Tolland County,America/New_York,US,41.98,-72.49
06073,0,South Glastonbury,CT,Hartford County,America/New_York,US,41.65,-72.56
06074,0,South Windsor,CT,Hartford County,America/New_York,US,41.81,-72.61
06075,0,Stafford,CT,Tolland County,America/New_York,US,41.98,-72.28
06076,0,Stafford Springs,CT,Tolland County,America/New_York,US,41.95,-72.3
06077,0,Staffordville,CT,Tolland County,America/New_York,US,41.98,-72.31
06078,0,Suffield,CT,Hartford County,America/New_York,US,41.98,-72.65
06079,0,Taconic,CT,Litchfield County,America/New_York,US,42.03,-73.4
06080,0,Suffield,CT,Hartford County,America/New_York,US,41.95,-72.64
06081,0,Tariffville,CT,Hartford County,America/New_York,US,41.91,-72.77
06082,0,Enfield,CT,Hartford County,America/New_York,US,41.96,-72.56
06083,0,Enfield,CT,Hartford County,America/New_York,US,41.96,-72.56
06084,0,Tolland,CT,Tolland County,America/New_York,US,41.88,-72.36
06085,0,Unionville,CT,Hartford County,America/New_York,US,41.75,-72.88
06087,1,Unionville,CT,Hartford County,America/New_York,US,41.75,-72.88
06088,0,East Windsor,CT,Hartford County,America/New_York,US,41.91,-72.59
06089,0,Weatogue,CT,Hartford County,America/New_York,US,41.84,-72.82
06090,0,West Granby,CT,Hartford County,America/New_York,US,41.95,-72.86
06091,0,West Hartland,CT,Hartford County,America/New_York,US,42,-72.97
06092,0,West Simsbury,CT,Hartford County,America/New_York,US,41.87,-72.84
06093,0,West Suffield,CT,Hartford County,America/New_York,US,42,-72.72
06094,0,Winchester Center,CT,Litchfield County,America/New_York,US,41.92,-73.1
06095,0,Windsor,CT,Hartford County,America/New_York,US,41.85,-72.65
06096,0,Windsor Locks,CT,Hartford County,America/New_York,US,41.92,-72.65
06098,0,Winsted,CT,Litchfield County,America/New_York,US,41.92,-73.06
06101,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06102,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06103,0,Hartford,CT,Hartford County,America/New_York,US,41.77,-72.67
06104,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06105,0,Hartford,CT,Hartford County,America/New_York,US,41.77,-72.71
06106,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06107,0,West Hartford,CT,Hartford County,America/New_York,US,41.75,-72.74
06108,0,East Hartford,CT,Hartford County,America/New_York,US,41.78,-72.62
06109,0,Wethersfield,CT,Hartford County,America/New_York,US,41.7,-72.67
06110,0,West Hartford,CT,Hartford County,America/New_York,US,41.73,-72.73
06111,0,Newington,CT,Hartford County,America/New_York,US,41.68,-72.73
06112,0,Hartford,CT,Hartford County,America/New_York,US,41.79,-72.7
06114,0,Hartford,CT,Hartford County,America/New_York,US,41.74,-72.67
06115,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06117,0,West Hartford,CT,Hartford County,America/New_York,US,41.79,-72.76
06118,0,East Hartford,CT,Hartford County,America/New_York,US,41.76,-72.61
06119,0,West Hartford,CT,Hartford County,America/New_York,US,41.76,-72.73
06120,0,Hartford,CT,Hartford County,America/New_York,US,41.79,-72.66
06123,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06126,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06127,0,West Hartford,CT,Hartford County,America/New_York,US,41.75,-72.74
06128,0,East Hartford,CT,Hartford County,America/New_York,US,41.76,-72.61
06129,0,Wethersfield,CT,Hartford County,America/New_York,US,41.7,-72.67
06131,0,Newington,CT,Hartford County,America/New_York,US,41.68,-72.73
06132,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06133,0,West Hartford,CT,Hartford County,America/New_York,US,41.75,-72.74
06134,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06137,0,West Hartford,CT,Hartford County,America/New_York,US,41.75,-72.74
06138,0,East Hartford,CT,Hartford County,America/New_York,US,41.76,-72.61
06140,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06141,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06142,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06143,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06144,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06145,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06146,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06147,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06150,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06151,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06152,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06153,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06154,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06155,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06156,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06160,0,Hartford,CT,Hartford County,America/New_York,US,41.77,-72.69
06161,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06167,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06176,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06180,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06183,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06199,0,Hartford,CT,Hartford County,America/New_York,US,41.76,-72.68
06226,0,Willimantic,CT,Windham County,America/New_York,US,41.71,-72.21
06230,0,Abington,CT,Windham County,America/New_York,US,41.85,-72.01
06231,0,Amston,CT,Tolland County,America/New_York,US,41.62,-72.37
06232,0,Andover,CT,Tolland County,America/New_York,US,41.73,-72.36
06233,0,Ballouville,CT,Windham County,America/New_York,US,41.87,-71.86
06234,0,Brooklyn,CT,Windham County,America/New_York,US,41.78,-71.95
06235,0,Chaplin,CT,Windham County,America/New_York,US,41.8,-72.11
06237,0,Columbia,CT,Tolland County,America/New_York,US,41.7,-72.3
06238,0,Coventry,CT,Tolland County,America/New_York,US,41.78,-72.3
06239,0,Danielson,CT,Windham County,America/New_York,US,41.8,-71.88
06241,0,Dayville,CT,Windham County,America/New_York,US,41.85,-71.84
06242,0,Eastford,CT,Windham County,America/New_York,US,41.9,-72.08
06243,0,East Killingly,CT,Windham County,America/New_York,US,41.84,-71.81
06244,0,East Woodstock,CT,Windham County,America/New_York,US,41.98,-71.97
06245,0,Fabyan,CT,Windham County,America/New_York,US,42.01,-71.94
06246,0,Grosvenor Dale,CT,Windham County,America/New_York,US,41.96,-71.89
06247,0,Hampton,CT,Windham County,America/New_York,US,41.78,-72.05
06248,0,Hebron,CT,Tolland County,America/New_York,US,41.65,-72.36
06249,0,Lebanon,CT,New London County,America/New_York,US,41.66,-72.24
06250,0,Mansfield Center,CT,Tolland County,America/New_York,US,41.77,-72.19
06251,0,Mansfield Depot,CT,Tolland County,America/New_York,US,41.77,-72.2
06254,0,North Franklin,CT,New London County,America/New_York,US,41.61,-72.14
06255,0,North Grosvenordale,CT,Windham County,America/New_York,US,41.98,-71.9
06256,0,North Windham,CT,Windham County,America/New_York,US,41.73,-72.16
06258,0,Pomfret,CT,Windham County,America/New_York,US,41.89,-71.96
06259,0,Pomfret Center,CT,Windham County,America/New_York,US,41.86,-71.99
06260,0,Putnam,CT,Windham County,America/New_York,US,41.91,-71.9
06262,0,Quinebaug,CT,Windham County,America/New_York,US,42.02,-71.95
06263,0,Rogers,CT,Windham County,America/New_York,US,41.84,-71.9
06264,0,Scotland,CT,Windham County,America/New_York,US,41.7,-72.1
06265,0,South Willington,CT,Tolland County,America/New_York,US,41.89,-72.26
06266,0,South Windham,CT,Windham County,America/New_York,US,41.67,-72.17
06267,0,South Woodstock,CT,Windham County,America/New_York,US,41.92,-71.95
06268,0,Storrs Mansfield,CT,Tolland County,America/New_York,US,41.8,-72.25
06269,0,Storrs Mansfield,CT,Tolland County,America/New_York,US,41.81,-72.25
06277,0,Thompson,CT,Windham County,America/New_York,US,41.95,-71.86
06278,0,Ashford,CT,Windham County,America/New_York,US,41.9,-72.17
06279,0,Willington,CT,Tolland County,America/New_York,US,41.86,-72.27
06280,0,Windham,CT,Windham County,America/New_York,US,41.7,-72.16
06281,0,Woodstock,CT,Windham County,America/New_York,US,41.95,-71.98
06282,0,Woodstock Valley,CT,Windham County,America/New_York,US,41.94,-72.08
06320,0,New London,CT,New London County,America/New_York,US,41.35,-72.1
06330,0,Baltic,CT,New London County,America/New_York,US,41.64,-72.07
06331,0,Canterbury,CT,Windham County,America/New_York,US,41.7,-72
06332,0,Central Village,CT,Windham County,America/New_York,US,41.73,-71.9
06333,0,East Lyme,CT,New London County,America/New_York,US,41.38,-72.24
06334,0,Bozrah,CT,New London County,America/New_York,US,41.54,-72.17
06335,0,Gales Ferry,CT,New London County,America/New_York,US,41.43,-72.06
06336,0,Gilman,CT,New London County,America/New_York,US,41.58,-72.2
06338,0,Mashantucket,CT,New London County,America/New_York,US,41.46,-71.97
06339,0,Ledyard,CT,New London County,America/New_York,US,41.44,-71.99
06340,0,Groton,CT,New London County,America/New_York,US,41.32,-72.07
06349,0,Groton,CT,New London County,America/New_York,US,41.32,-72.07
06350,0,Hanover,CT,New London County,America/New_York,US,41.65,-72.07
06351,0,Jewett City,CT,New London County,America/New_York,US,41.6,-71.98
06353,0,Montville,CT,New London County,America/New_York,US,41.46,-72.14
06354,0,Moosup,CT,Windham County,America/New_York,US,41.71,-71.87
06355,0,Mystic,CT,New London County,America/New_York,US,41.35,-71.97
06357,0,Niantic,CT,New London County,America/New_York,US,41.32,-72.22
06359,0,North Stonington,CT,New London County,America/New_York,US,41.44,-71.89
06360,0,Norwich,CT,New London County,America/New_York,US,41.55,-72.08
06365,0,Preston,CT,New London County,America/New_York,US,41.55,-71.99
